"r04631026","@eb357d97c48aeba68fe88adfd0b624d0@import java.io.FileReader;
import java.io.BufferedReader;

public class Bingo {

    public static void main(String[] args) throws Exception {

        // read file from args[0] in Java 7 style
        try(BufferedReader br = new BufferedReader(new FileReader(args[0]))){
            
            // read a line and split by ','
            String[] data = br.readLine().split("","");
            
            // store the first integer in variable stringCount (number of announced strings)
            int stringCount = Integer.parseInt(data[0]);

            // store the second integer in variable num (dimension of matrix: num * num)            
            int num = Integer.parseInt(data[1]);

            // initilization of a String array in Java
            String[] announce = new String[stringCount];
            String[][] matrix = new String[num][num];

            // printf in Java (you should comment out or delete this in your final submission)
            System.out.printf(""number of announced strings: %d\ndimension of matrix: %d x %d\n"", stringCount, num, num);
            announce = br.readLine().split("","");
            announce[stringCount-1] = announce[stringCount-1].trim();
            //store matrix parameters
            String[] Temp = {"""","""",""""};
            for (int i=0;i<num;i++){
                Temp = br.readLine().split("","");
                for(int j=0;j<num;j++){
                    matrix[i][j] = Temp[j].trim();
                }                
            }
            //count the bingo line
            int BingoNumber = 0;
            //check bingo or not
            int BingoTemp = 0;
            //bingo meet the announce
            boolean BingoCheck = false;
            //check column bingo
            for (int i = 0;i<num;i++){
                for (int j = 0;j<num;j++){
                    for (int k=0;k<stringCount;k++){
                        if ((matrix[i][j]).equals((announce[k].trim()))){
                            BingoCheck = true;
                        }
                    }
                    if (BingoCheck){
                        BingoTemp++;
                        BingoCheck=false;
                    }
                    else{BingoCheck=false;}
                }
                if(BingoTemp==num){BingoNumber +=1 ;BingoTemp = 0;}
                else {BingoTemp = 0;}
            }
            //check row bingo            
            for (int i = 0;i<num;i++){
                for (int j = 0;j<num;j++){
                    for (int k=0;k<stringCount;k++){
                        if ((matrix[j][i]).equals((announce[k].trim()))){
                            BingoCheck = true;
                        }
                    }
                    if (BingoCheck){
                        BingoTemp++;
                        BingoCheck=false;
                    }
                    else{BingoCheck=false;}
                }
                if(BingoTemp==num){BingoNumber +=1 ;BingoTemp = 0;}
                else {BingoTemp = 0;}
            }
            //check Main diagonal
            for (int i=0;i<num;i++){
                for(int j=0;j<stringCount;j++){
                    if ((matrix[i][i]).equals(announce[j].trim())){
                        BingoCheck = true;
                    }
                }
                if (BingoCheck){
                    BingoTemp++;
                    BingoCheck = false;
                }
                else{BingoCheck = false;}
            }
            if(BingoTemp==num){BingoNumber +=1 ;BingoTemp = 0;}
            else {BingoTemp = 0;}
            //check Secondary diagonal
            for (int i=0;i<num;i++){
                for(int j=0;j<stringCount;j++){
                    if ((matrix[i][num-i-1]).equals(announce[j].trim())){
                        BingoCheck = true;
                    }
                }
                if (BingoCheck){
                    BingoTemp++;
                    BingoCheck = false;
                }
                else{BingoCheck = false;}
            }
            if(BingoTemp==num){BingoNumber +=1 ;BingoTemp = 0;}
            else {BingoTemp = 0;}
            StdOut.println(BingoNumber);
            BingoTemp = 0;
            
//            StdOut.println(BingoTemp);
//            for (int i=0; i<num; i++){
//                for (int j=0; j<num;j++){
//                    System.out.print(matrix[i][j] + "" "");                  
//                }
//            }
//            StdOut.println(matrix);
//            String[] test = br.readLine().split("","");
//            StdOut.println(test);
            /*  now you can write your own solution to hw0
             *  you can follow the instruction described below:
             * 
             *  1. read the rest content of the file
             *  2. store the announce strings (2nd line of the file) in variable announce
             *  3. store the matrix (from the 3rd line to the end of the file) in variable matrix
             *  4. compare the matrix and announce strings (this is the tricky part)
             *  5. output how many 'straight line' are there in the matrix
             * 
             *  [note]
             *  you can use every data structure in standard Java packages (Java 8 supported)
             *  the packages in stdlib.jar and algs4.jar are also available for you to use
             *
             *  [hint]
             *  1. you should check whether Java pass the variable by references or by values.
             *  2. some data structure such as HashSet, HashMap, Arrays, ArrayList, Vector are very
             *     useful for solving problems. 
             */
        }
    }
}

@eb357d97c48aeba68fe88adfd0b624d0@","10"
"r04945021","@dcf06123a306c4239c4ee3fc60a335d5@
import java.io.FileReader;
import java.io.BufferedReader;
import java.util.Arrays;

public class Bingo {

    public static void main(String[] args) throws Exception {

        // read file from args[0] in Java 7 style
        try(BufferedReader br = new BufferedReader(new FileReader(args[0]))) {

            // read a line and split by ','
            String[] data = br.readLine().split("","");

            // store the first integer in variable stringCount (number of announced strings)
            int stringCount = Integer.parseInt(data[0]);

            // store the second integer in variable num (dimension of matrix: num * num)            
            int num = Integer.parseInt(data[1]);

            // initilization of a String array in Java
            String[] announce = new String[stringCount];
            String[][] matrix = new String[num][num];

            // printf in Java (you should comment out or delete this in your final submission)
//            System.out.printf(""number of announced strings: %d\ndimension of matrix: %d x %d\n"", stringCount, num, num);

            // strings announced for Bingo game         
            String[] announcedata = br.readLine().split("","");
            announce=Arrays.copyOf(announcedata,stringCount);

            for (int n = 0; n < num; n++) {
                String[] matrixdata = br.readLine().split("","");
                matrix[n]=Arrays.copyOf(matrixdata,num);
            }
            int StraightLine = 0;
            int SameCountrow = 0;
            int SameCountcol = 0;
           

            for (int n = 0; n < num; n++) {
                for (int m = 0; m < num; m++) {
                    for (int i = 0; i < stringCount; i++) {
                        if (matrix[n][m].equals(announce[i])) {
                            SameCountrow++;
                           
                        }
                        if (matrix[m][n].equals(announce[i])) {
                            SameCountcol++;
                            
           
                        }
                        
                    }
                }
                if (SameCountrow == num) {
                    StraightLine++;
                    SameCountrow = 0;
                }
                if (SameCountcol == num) {
                    StraightLine++;
                    SameCountcol = 0;
                }
   
            }
           int SameCountdia1 = 0;
           int SameCountdia2 = 0;
            int Num = num-1;
            for (int n = 0; n < num; n++) {
                for (int i = 0; i < stringCount; i++) {
                    if (matrix[n][Num].equals(announce[i])) {
                        SameCountdia2++;
                    }
                    if (matrix[n][n].equals(announce[i])) {
                        SameCountdia1++;
                    }
                }
                Num--;
  
            }
            if (SameCountdia1 == num) {
                StraightLine++;
            }
              if (SameCountdia2== num) {
                StraightLine++;
            }
 
            System.out.printf(""%d"", StraightLine);
        }

        /*  now you can write your own solution to hw0
         *  you can follow the instruction described below:
         * 
         *  1. read the rest content of the file
         *  2. store the announce strings (2nd line of the file) in variable announce
         *  3. store the matrix (from the 3rd line to the end of the file) in variable matrix
         *  4. compare the matrix and announce strings (this is the tricky part)
         *  5. output how many 'straight line' are there in the matrix
         * 
         *  [note]
         *  you can use every data structure in standard Java packages (Java 8 supported)
         *  the packages in stdlib.jar and algs4.jar are also available for you to use
         *
         *  [hint]
         *  1. you should check whether Java pass the variable by references or by values.
         *  2. some data structure such as HashSet, HashMap, Arrays, ArrayList, Vector are very
         *     useful for solving problems. 
         */
    }
}
    


@dcf06123a306c4239c4ee3fc60a335d5@","10"
"r04921051","@d8fc9362624d3f468eeedc6da56d201b@import java.io.FileReader;
import java.io.BufferedReader;

public class Bingo {

    public static void main(String[] args) throws Exception {

        // read file from args[0] in Java 7 style
        try(BufferedReader br = new BufferedReader(new FileReader(args[0]))){
            
            // read a line and split by ','
            String[] data = br.readLine().split("","");
            
            // store the first integer in variable stringCount (number of announced strings)
            int stringCount = Integer.parseInt(data[0]);

            // store the second integer in variable num (dimension of matrix: num * num)            
            int num = Integer.parseInt(data[1]);

            // initilization of a String array in Java
            String[] announce = new String[stringCount];
            String[][] matrix = new String[num][num];
            
            //matrix for bingo
            int[][] matrix_int = new int[num][num];
            
            //read the rest content of the file
            String[] country = br.readLine().split("","");
            
            for(int i = 0; i < num; i++){
                matrix[i] = br.readLine().split("","");
            }

            for(int w = 0; w < stringCount; w++){                           
                for(int i = 0;i < num; i++){
                    for(int j = 0;j < num; j++){
                        if(country[w].equals(matrix[i][j]))
                            matrix_int[i][j] = 1;
                    }
                }
            }
            
            int line = 0;
            
            //row  
            for(int i = 0; i < num; i++){
                int temp = matrix_int[i][0];
                for(int j = 1; j < num; j ++){
                    temp = temp + matrix_int[i][j];
                    }
                if(temp == 3)
                    line++;
            }    

            //column  
            for(int i = 0; i < num; i++){
                int temp = matrix_int[0][i];
                for(int j = 1; j < num; j ++){
                    temp = temp + matrix_int[j][i];
                    }
                if(temp == 3)
                    line++;
            }  
            
            // ""\""  
            int temp = matrix_int[0][0];
            for(int i = 1; i < num; i++){
                temp = temp + matrix_int[i][i];
            }                         
            if(temp == 3)
            line++;
            
            // ""/""  
            int temp2 = matrix_int[num - 1][0];
            for(int i = 1; i < num; i++){
                temp2 = temp2 + matrix_int[num-1-i][i];
            }                         
            if(temp2 == 3)
            line++;
            
                
            System.out.println(line);
            
        }
    }
}

@d8fc9362624d3f468eeedc6da56d201b@","10"
"b03611023","@cce923d378751a1a24bec430fa22a7a0@
import java.io.FileReader;
import java.io.BufferedReader;

public class Bingo {

    public static void main(String[] args) throws Exception {

        try (BufferedReader br = new BufferedReader(new FileReader(args[0]))) {

            String[] data = br.readLine().split("","");

            int stringCount = Integer.parseInt(data[0]);

            // store the second integer in variable num (dimension of matrix: num * num)            
            int num = Integer.parseInt(data[1]);

            String[] cont = new String[stringCount];
            String[][] matrix = new String[num][num];

            cont = br.readLine().split("","");
            int i;
            int j;
            for (i = 0; i < stringCount; i++) {
            }
            i = 0;
            while (i < num) {
                matrix[i] = br.readLine().split("","");
                i++;
            }
            int[][] one = new int[num][num];

            for (i = 0; i < num; i++) {
                for (j = 0; j < num; j++) {
                    int bin;
                    for (bin = 0; bin < stringCount; bin++) {
                        if (matrix[i][j].compareTo(cont[bin]) == 0) {
                            one[i][j] = 1;
                            break;
                        } else {
                            one[i][j] = 0;
                        }
                    }
                }
            }
            
            int count = 0;
            int k;
            for (i = 0; i < num; i++) {
                k = 0;
                for (j = 0; j < num; j++) {
                    k += one[i][j];
                }
                if (k == 3) {
                    count++;
                }
            }
            for (j = 0; j < num; j++) {
                k = 0;
                for (i = 0; i < num; i++) {
                    k += one[i][j];
                }
                if (k == 3) {
                    count++;
                }
            }
            k = 0;
            for (i = 0; i < num; i++) {
                k += one[i][i];
            }
            if (k == 3) {
                count++;
            }
            k = 0;
            for (i = 0; i < num; i++) {
                k += one[num -1- i][i];
            }
            if (k == 3) {
                count++;
            }
System.out.print(count);
            
               
               
            
            
            

            /*  now you can write your own solution to hw0
             *  you can follow the instruction described below:
             * 
             *  1. read the rest content of the file
             *  2. store the announce strings (2nd line of the file) in variable announce
             *  3. store the matrix (from the 3rd line to the end of the file) in variable matrix
             *  4. compare the matrix and announce strings (this is the tricky part)
             *  5. output how many 'straight line' are there in the matrix
             * 
             *  [note]
             *  you can use every data structure in standard Java packages (Java 8 supported)
             *  the packages in stdlib.jar and algs4.jar are also available for you to use
             *
             *  [hint]
             *  1. you should check whether Java pass the variable by references or by values.
             *  2. some data structure such as HashSet, HashMap, Arrays, ArrayList, Vector are very
             *     useful for solving problems. 
             */
        }
    }
}

@cce923d378751a1a24bec430fa22a7a0@","10"
"r04546014","@45910f008cfe5ddd7459fefd7d01e927@/*
 * To change this license header, choose License Headers in Project Properties.
 * To change this template file, choose Tools | Templates
 * and open the template in the editor.
 */

import java.io.FileReader;
import java.io.BufferedReader;

/**
 *
 * @author Jayden
 */
public class Bingo {

    public static void main(String[] args) throws Exception {
        //讀檔(利用args[0]為檔名input)
        try (BufferedReader br = new BufferedReader(new FileReader(args[0]))) {
            String[] data;
            data = br.readLine().split("","");
            //城市數量為第一個數
            int countryCount = Integer.valueOf(data[0]);
            //矩陣大小為第二個數
            int matrixSize = Integer.valueOf(data[1]);

            String[] announce = new String[countryCount];
            String[][] matrix = new String[matrixSize][matrixSize];
            //定義好兩個陣列用來存儲檔案資料
            announce = br.readLine().split("","");
            //第二行為宣告的國家
            for (int i = 0; i < matrixSize; i++) {
                matrix[i] = br.readLine().split("","");
            }
            //第三行以後為Bingo內容

            int count = 0;
            byte[][] checkMatrix = new byte[matrixSize][matrixSize];
            for (int i = 0; i < matrixSize; i++) {
                int a = 0;
                for (int j = 0; j < matrixSize; j++) {
                    for (int k = 0; k < countryCount; k++) {
                        if (matrix[i][j].equals(announce[k])) {
                            checkMatrix[i][j] = 1;
                            a++;
                            break;
                        }
                    }
                }
                if (a == matrixSize) {
                    count++;
                }
            }
            //將所有的字檢查一次看有沒有可以圈起來的(圈起來設為1)
            //順便檢查是否有橫線可以畫(一條線count就++)

            for (int i = 0; i < matrixSize; i++) {
                int b = 0;
                for (int j = 0; j < matrixSize; j++) {
                    if (checkMatrix[j][i] == 1) {
                        b++;
                    }
                }
                if (b == matrixSize) {
                    count++;
                }
            }
            //檢查是否有直線可以畫

            int c = 0;
            int d = 0;
            for (int i = 0; i < matrixSize; i++) {
                if (checkMatrix[i][i] == 1) {
                    c++;
                }
                if (checkMatrix[i][matrixSize - 1 - i] == 1) {
                    d++;
                }
            }
            if (c == matrixSize) {
                count++;
            }
            if (d == matrixSize) {
                count++;
            }
            //檢查是否有協線可以畫
            System.out.println(count);

        }
    }

}

@45910f008cfe5ddd7459fefd7d01e927@","10"
"r04921012","@f0f325b2dffe255462c9ae4a511dd4cc@/*
 * To change this license header, choose License Headers in Project Properties.
 * To change this template file, choose Tools | Templates
 * and open the template in the editor.
 */
package bingo;

import java.io.BufferedReader;
import java.io.FileReader;

/**
 *
 * @author steven
 */
public class Bingo {

    /**
     * @param args the command line arguments
     */
     public static void main(String[] args) throws Exception {
        // TODO code application logic here
        
        // read file from args[0] in Java 7 style
        try(BufferedReader br = new BufferedReader(new FileReader(args[0]))){
        //try(BufferedReader br = new BufferedReader(new FileReader(""test.txt""))){
            // read a line and split by ','
            String[] data = br.readLine().split("","");
            
            // store the first integer in variable stringCount (number of announced strings)
            int stringCount = Integer.parseInt(data[0]);

            // store the second integer in variable num (dimension of matrix: num * num)            
            int num = Integer.parseInt(data[1]);

            // initilization of a String array in Java
            String[] announce = new String[stringCount];
            String[][] matrix = new String[num][num];
            boolean[][] bool=new boolean[num][num];

            // printf in Java (you should comment out or delete this in your final submission)
            //System.out.printf(""number of announced strings: %d\ndimension of matrix: %d x %d\n"", stringCount, num, num);
            
            announce = br.readLine().split("","");

            String[] line= new String[num];
            int counter=0;
            //while ((line=br.readLine().split("",""))!=null){
                
            for (int i=0; i<num;i++){
                line=br.readLine().split("","");
                matrix[counter]=line;
                counter++;
                
            }
            //System.out.println(matrix[0][2].equals(announce[0]));
            for (int y=0;y<num;y++){
                for (int x=0;x<num;x++){
                    for (int i=0;i<stringCount;i++){
                        //System.out.println(announce[0]);
                        //System.out.println(matrix[0][2]);
                        //System.out.println(announce[i]);
                        if (!bool[y][x]){
                            bool[y][x] = matrix[y][x].equals(announce[i]);
                        }
                    }
                    //System.out.println(bool[y][x]);
                }
            }
            int straightLine=0;
            
            for (int y =0;y<num;y++){
                for (int x = 0; x< num ;x++){
                    if (bool[y][x]==false){
                        break;
                    }else{
                    }
                    if (x==num-1){
                        straightLine++;
                    }
                }
            } 
            boolean[][] newbool=new boolean[num][num];
            
            for (int y=0; y<num;y++){
                for (int x = 0; x< num ;x++){
                    newbool[x][y]=bool[y][x];
                }
            }
            
            for (int y =0;y<num;y++){
                for (int x = 0; x< num ;x++){
                    if (newbool[y][x]==false){
                        break;
                    }else{
                    }
                    if (x==num-1){
                        straightLine++;
                    }
                }
            } 
            
            for (int i=0;i<num;i++){
                if (bool[i][i]==false){
                    break;
                }else{
                    
                }
                if (i==num-1){
                    straightLine++;
                }
            }
            for (int i=0;i<num;i++){
                if (newbool[i][i]==false){
                    break;
                }else{
                    
                }
                if (i==num-1){
                    straightLine++;
                }
            }
            //System.out.println(bool[2][2]);
            System.out.printf(""number of straight line : "",straightLine);
            
            /*  now you can write your own solution to hw0
             *  you can follow the instruction described below:
             * 
             *  1. read the rest content of the file
             *  2. store the announce strings (2nd line of the file) in variable announce
             *  3. store the matrix (from the 3rd line to the end of the file) in variable matrix
             *  4. compare the matrix and announce strings (this is the tricky part)
             *  5. output how many 'straight line' are there in the matrix
             * 
             *  [note]
             *  you can use every data structure in standard Java packages (Java 8 supported)
             *  the packages in stdlib.jar and algs4.jar are also available for you to use
             *
             *  [hint]
             *  1. you should check whether Java pass the variable by references or by values.
             *  2. some data structure such as HashSet, HashMap, Arrays, ArrayList, Vector are very
             *     useful for solving problems. 
             */
        }
     }
}

@f0f325b2dffe255462c9ae4a511dd4cc@","10"
"b03611033","@15ddc20d06368aa846612da843b8d94d@/*
 * To change this license header, choose License Headers in Project Properties.
 * To change this template file, choose Tools | Templates
 * and open the template in the editor.
 */
package bingo;

import java.io.FileReader;
import java.io.BufferedReader;
//import.java.util.Arrays;

/**
 *
 * @author user
 */
public class Bingo {

    /**
     * @param args the command line arguments
     */
     
    
    public static void main(String[] args) throws Exception 
    {
            // read file from args[0] in Java 7 style
            try(BufferedReader br = new BufferedReader(new FileReader(args[0]))){
            // read a line and split by ','
            String[] data = br.readLine().split("","");
            // store the first integer in variable stringCount (number of announced strings)
            int stringCount = Integer.parseInt(data[0]);
            // store the second integer in variable num (dimension of matrix: num * num)            
            int num = Integer.parseInt(data[1]);

            // initilization of a String array in Java
            String[] announce = new String[stringCount];
            String[][] matrix = new String[num][num];

            //String str = null;
            // if((str = br.readLine()) != null){
            String[] data2 = br.readLine().split("","");
                for (int i=0;i<stringCount;i++)
                {
                    announce[i]=data2[i];
                    //System.out.println(announce[i]);
                }
 
                for(int j=0;j<num;j++)
                {
                    data2 = br.readLine().split("","");
                    
                    for(int k=0;k<num;k++)
                    {
                        matrix[j][k]=data2[k];
                        //System.out.println(matrix[j][k]);
                    }
                }
              
                int[][]  aftercom = new int[num][num];
                                
                for(int j=0;j<num;j++)
                {
                    for(int k=0;k<num;k++)
                    {
                        aftercom[j][k]=0;
                        for(int i=0;i<stringCount;i++)
                        {
                            if(matrix[j][k].equals(announce[i]))
                            {
                                aftercom[j][k]=1;
                                break;
                            }
                        }
                        //System.out.println(aftercom[j][k]);
                    }
                }
            
                int bingoline=0;
            
            for(int j=0;j<num;j++)
            {
                for(int k=0;k<num;k++)
                {
                    if(aftercom[j][k]==0)
                    {
                        break;
                    }
                    if(k==num-1)
                    {
                        bingoline++;
                    }
                }  
            }
            for(int j=0;j<num;j++)
            {
                for(int k=0;k<num;k++)
                {
                    if(aftercom[k][j]==0)
                    {
                        break;
                    }
                    if(k==num-1)
                    {
                        bingoline++;
                    }
                }
            }
            
            for(int j=0; j<num;j++)
            {
                if(aftercom[j][j]==0)
                {
                    break;
                }
                if(j==num-1)
                {
                    bingoline++;
                }
            }
            for(int j=0; j<num;j++)
            {
                if(aftercom[j][num-1-j]==0)
                {
                    break;
                }
                if(j==num-1)
                {
                    bingoline++;
                }
            }
            
            System.out.println(bingoline);
        }
    }
}

@15ddc20d06368aa846612da843b8d94d@","10"
"r04921028","@1b001450402161b352d6980c82ad9d1a@package bingo;

import java.io.FileReader;
import java.io.BufferedReader;
import java.io.IOException;
/**
 *
 * @author DANNY
 */
public class Bingo {

    /**
     * @param args the command line arguments
     */
    public static void main(String[] args) throws Exception {
        // TODO code application logic here
        int line;
        try (BufferedReader br = new BufferedReader(new FileReader(args[0]))) {

            String buf[] = br.readLine().split("","");
            line = 0;
            int line1 = 0;
            int line2 = 0;
            int line3 = 0;
            int line4 = 0;
            int num = Integer.valueOf(buf[0]);
            int size = Integer.valueOf(buf[1]);
            String[][] data;
            data = new String[size][size];   
            String buf2[] = br.readLine().split("","");
            for(int i=0;i<size;i++){
                String buf3[] = br.readLine().split("","");
                for(int j=0;j<size;j++){
                    data[i][j] = buf3[j];               
                }
            }
            int   numbeango = 2*(size+1);
            for(int i=0;i<size;i++){
                for(int j=0;j<size;j++){
                    for(int k=0;k<num;k++){
                        if(data[i][j].equals(buf2[k])){
                            data[i][j] = buf2[0];
                        }  
                    }
                }
            }
            for(int i=0;i<size;i++){
                for(int j=0;j<size;j++){
                    if(data[i][0].equals(data[i][j])){
                        line1++;
                    }
                    if(data[0][i].equals(data[j][i])){
                        line2++;
                    }
                    if(data[0][0].equals(data[j][j])){
                        line3++;
                    }
                    if(data[0][size-1].equals(data[j][size-1-j])){
                        line4++;
                    }
                }
                if(line1== size||line2==size||line3==size||line4==size){
                    line++;
                }
                line1=0;
                line2=0;
                line3=0;
                line4=0;
            }
        }
/*----------------------------------------------------------------------------*/       
       System.out.println(line); 
    }
    
}
@1b001450402161b352d6980c82ad9d1a@","10"
"r03723070","@5634afb9d8fa7245c3c5f2faae2f9281@package hw0;

import java.io.FileReader;
import java.io.BufferedReader;

public class Bingo {

    public static void main(String[] args) throws Exception {
        // read file from args[0] in Java 7 style
        try(BufferedReader br = new BufferedReader(new FileReader(args[0]))){
            
            // read a line and split by ','
            String[] data = br.readLine().split("","");
            
            // store the first integer in variable stringCount (number of announced strings)
            int stringCount = Integer.parseInt(data[0]);

            // store the second integer in variable num (dimension of matrix: num * num)            
            int num = Integer.parseInt(data[1]);

            // initilization of a String array in Java
            String[] announce = new String[stringCount];
            String[][] matrix = new String[num][num];
            int [][] matrix_match = new int[num][num];
            for(int i = 0;i<num;i++)
                for(int j = 0;j<num;j++)
                    matrix_match[i][j] = 0;
            // printf in Java (you should comment out or delete this in your final submission)
            //System.out.printf(""number of announced strings: %d\ndimension of matrix: %d x %d\n"", stringCount, num, num);

            /*  now you can write your own solution to hw0
             *  you can follow the instruction described below:
             * 
             *  1. read the rest content of the file
             *  2. store the announce strings (2nd line of the file) in variable announce
             *  3. store the matrix (from the 3rd line to the end of the file) in variable matrix
             *  4. compare the matrix and announce strings (this is the tricky part)
             *  5. output how many 'straight line' are there in the matrix
             * 
             *  [note]
             *  you can use every data structure in standard Java packages (Java 8 supported)
             *  the packages in stdlib.jar and algs4.jar are also available for you to use
             *
             *  [hint]
             *  1. you should check whether Java pass the variable by references or by values.
             *  2. some data structure such as HashSet, HashMap, Arrays, ArrayList, Vector are very
             *     useful for solving problems. 
             */
             int ans=0;
             announce = br.readLine().split("","");
             for(int i = 0;i<num;i++){
                matrix[i]  = br.readLine().split("","");
             }
             for(int i = 0;i<num;i++){
                for(int j = 0;j<num;j++){
                 //System.out.printf(""%s "",matrix[i][j]);
                    for(int k = 0; k<stringCount;k++){ 
                        if  (matrix[i][j].equals(announce [k]) ){
                              matrix_match[i][j]=1;
                        }
                    }
                }
            }
             
             
             
                for(int i = 0;i<num;i++){
                    int row = 0;
                    int column = 0;
                    for(int j = 0;j<num;j++){
                        if(matrix_match[i][j] == 1){
                            row++;
                        }
                        if(matrix_match[j][i] == 1){
                            column++;
                        }
                    } 
                    if(row==num)
                        ans++;
                    if(column==num)
                        ans++;    
                }
                 int diag = 0;
                 int invers_diag = 0;
                 for(int i = 0;i<num;i++){
                    
                     if(matrix_match[i][i]==1)
                         diag ++;
                     if(matrix_match[i][num-i-1]==1)
                         invers_diag ++;
                 }
                 if(diag==num)
                    ans++;
                if(invers_diag==num)
                    ans++;   
                
                
             System.out.printf(""%d\n"",ans);
        }
    }
}

@5634afb9d8fa7245c3c5f2faae2f9281@","10"
"r03228006","@1141d00802ad14064fc75e766b657fb7@
import java.io.BufferedReader;
import java.io.FileReader;
import java.util.Arrays;

/*
 * To change this license header, choose License Headers in Project Properties.
 * To change this template file, choose Tools | Templates
 * and open the template in the editor.
 */


/**
 *
 * @author user
 */
public class Bingo {

    public static void main(String[] args) throws Exception {

        // read file from args[0] in Java 7 style
        try(BufferedReader br = new BufferedReader(new FileReader(""input.txt""))){
            
            // read a line and split by ','
            String[] data = br.readLine().split("","");
            
            // store the first integer in variable stringCount (number of announced strings)
            int stringCount = Integer.parseInt(data[0]);

            // store the second integer in variable num (dimension of matrix: num * num)            
            int num = Integer.parseInt(data[1]);
            
            // store the second integer in variable num (dimension of matrix: num * num)            
            //char coun1 = coun[1];
                    
                 

            // initilization of a String array in Java(declares an array of integers and allocates memory)
            String[] announce = new String[stringCount];
            announce = br.readLine().split("","");
            String[][] matrix = new String[num][num];
            for (int i = 0; i < num; i++) {
                String[] temp = br.readLine().split("","");
                for (int j = 0; j < num; j++){
                 matrix[i][j] = temp[j];
                }}
            
            // Select stringCount announced countries
            String[][] selected = new String[num][num];
            for (int i = 0; i < num; i++) {
                for (int j = 1; j < num; j++){
                    for (int k = 0; k < stringCount; k++){
                      if(matrix[i][j].equals(announce[k])) {
                      selected[i][j] = ""1"" ;} 
                }}}

            //* check how many straight lines in the bingo matrix
            int straight = 0;
            String[] bingo = new String[num];
            Arrays.fill(bingo, ""1"");
            //int [][] selected1 = new int[][] {{1,1,1},{1,0,1},{1,1,0}};
            //String selected2 = selected.toString();
            //*check by row
            for (String[] row : selected){
                //System.out.println(Arrays.toString(row));
                if (row.equals(bingo)) {
                     straight ++ ;
                     //System.out.println(""T"");
                } 
                else if (Arrays.equals(row,bingo)) {
                     straight ++ ; 
                     //System.out.println(""True"");
                }
                //else { System.out.println(""FALSE"");}
            }
            //*check by coloum
            String one = ""1"";
            for (int col=0; col<num; col++){
                int tempc = 0;
                for(int i=0; i<num; i++){
                   String sel=selected[i][col];
                   if (!one.equals(sel)) {
                     tempc ++ ;} 
                }
                //System.out.println(tempc);
                if(tempc==0){
                     straight ++;}
            }
             //*check by diagonal
            String[] dl=new String[num];
            String[] dr=new String[num];
            for (int i=0; i<num; i++){
                   dl[i]= selected[i][i];
                   dr[i]= selected[i][num-i-1];
                   if (Arrays.equals(dl,bingo)) {
                     straight ++;}
                   if (Arrays.equals(dr,bingo)) {
                     straight ++;}
            }         
        
            //matrix[0][0] = br.readLine().split("","")[0];    
            //float[] values = new float[] {0.1f, 0.2f, 0.3f};
           
            // String read = null;
            //while ((read = br.readLine()) != null) {

            // allocate data to String array in Java
            //announce[] = {""1"",""2""};
            //matrix[][] = {{""1"",""2"",""3""},{""1"",""2"",""3""}};

            
            // printf in Java (you should comment out or delete this in your final submission)
            //System.out.printf(""number of announced strings: %d\ndimension of matrix: %d x %d\n"", stringCount, num, num);
            //System.out.println(announce[0]+"",""+announce[1]);
            //System.out.println(br.readLine());   
            //System.out.println(br.readLine().split("","")); 
            //for (int i = 0; i < num; i++) {
                //for (int j = 0; j < num; j++){
                 //System.out.printf(matrix[i][j]);  
                //}
            //System.out.println();
            //}
            //System.out.println(Integer.toString(selected[0][0]));
            //for (String[] row : selected) {
                 //System.out.println(Arrays.toString(row));  
                //}
             //System.out.println(Arrays.toString(bingo));
             System.out.println(straight);
            }
        }
}

            /*  now you can write your own solution to hw0
             *  you can follow the instruction described below:
             * 
             *  1. read the rest content of the file
             *  2. store the announce strings (2nd line of the file) in variable announce
             *  3. store the matrix (from the 3rd line to the end of the file) in variable matrix
             *  4. compare the matrix and announce strings (this is the tricky part)
             *  5. output how many 'straight line' are there in the matrix
             * 
             *  [note]
             *  you can use every data structure in standard Java packages (Java 8 supported)
             *  the packages in stdlib.jar and algs4.jar are also available for you to use
             *
             *  [hint]
             *  1. you should check whether Java pass the variable by references or by values.
             *  2. some data structure such as HashSet, HashMap, Arrays, ArrayList, Vector are very
             *     useful for solving problems. 
             */
@1141d00802ad14064fc75e766b657fb7@","10"
